id,rle_mask
ee3b4b8c91,46 56 144 59 245 59 343 62 441 65 539 68 640 68 741 68 842 68 940 71 1041 71 1142 71 1243 71 1344 71 1445 71 1546 71 1647 71 1748 71 1849 71 1950 71 2051 71 2152 71 2253 71 2354 71 2458 68 2559 68 2660 68 2761 68 2862 68 2963 68 3064 68 3165 68 3266 68 3367 68 3468 68 3569 68 3670 68 3771 68 3872 68 3973 68 4074 68 4175 68 4276 68 4377 68 4478 68 4579 68 4680 68 4781 68 4882 68 4983 68 5084 68 5182 71 5283 71 5384 71 5485 71 5586 71 5690 68 5791 68 5892 68 5993 68 6094 68 6195 68 6296 68 6400 65 6501 65 6602 65 6703 65 6807 62 6908 62 7009 62 7113 59 7214 59 7318 56 7422 53 7523 53 7627 50 7737 41 7862 17 7978 2
a07c1fd090,2 100 104 99 205 99 307 98 408 98 510 97 611 97 712 97 814 96 915 96 1017 95 1119 94 1220 94 1322 93 1425 91 1527 90 1630 88 1732 87 1834 86 1935 86 2036 86 2137 86 2238 86 2339 86 2440 86 2541 86 2642 86 2743 86 2844 86 2945 86 3046 86 3147 86 3248 86 3349 86 3450 86 3551 86 3652 86 3753 86 3854 86 3955 86 4056 86 4157 86 4258 86 4359 86 4460 86 4561 86 4662 86 4762 87 4863 87 4964 87 5065 87 5166 87 5267 87 5368 87 5468 88 5569 88 5670 88 5771 88 5872 88 5973 88 6074 88 6175 88 6276 88 6376 89 6477 89 6578 89 6679 89 6780 89 6881 89 6982 89 7083 89 7184 89 7285 89 7386 89 7487 89 7588 89 7689 89 7790 89 7891 89 7992 89 8092 90 8193 90 8294 90 8395 90 8496 90 8597 90 8698 90 8798 91 8899 91 9000 91 9101 91 9202 91 9302 92 9403 92 9504 92 9605 92 9706 92 9806 93 9907 93 10008 93 10108 94
84af757738,
bfbea83faa,22 80 124 79 226 78 328 77 430 76 532 75 634 74 736 73 838 72 939 72 1041 71 1142 71 1244 70 1345 70 1446 70 1547 70 1648 70 1749 70 1850 70 1951 70 2052 70 2153 70 2254 70 2355 70 2456 70 2557 70 2658 70 2760 69 2861 69 2962 69 3063 69 3164 69 3266 68 3367 68 3469 67 3570 67 3672 66 3774 65 3876 64 3978 63 4081 61 4183 60 4286 58 4388 57 4491 55 4594 53 4697 51 4800 49 4902 48 5005 46 5108 44 5211 42 5314 40 5417 38 5519 37 5622 35 5725 33 5828 31 5931 29 6034 27 6136 26 6239 24 6341 23 6443 22 6545 21 6647 20 6749 19 6850 19 6951 19 7053 18 7154 18 7255 18 7356 18 7458 17 7559 17 7660 17 7762 16 7864 15 7965 15 8068 13 8170 12 8272 11 8374 10 8476 9 8578 8 8680 7 8782 6 8884 5 8985 5 9087 4 9188 4 9290 3 9391 3 9493 2 9594 2 9696 1
18e2325a5b,
29b5ee6cf5,1 93 102 93 203 93 304 92 405 92 506 92 607 91 708 91 809 90 910 90 1011 89 1112 89 1213 88 1314 88 1415 88 1516 87 1617 87 1718 86 1819 86 1920 85 2021 85 2122 84 2223 84 2324 84 2425 83 2526 83 2627 82 2728 82 2829 82 2930 81 3031 81 3132 80 3233 80 3334 80 3435 79 3536 79 3637 78 3738 78 3839 78 3940 77 4041 77 4142 76 4243 76 4344 76 4445 76 4546 75 4647 75 4748 75 4849 74 4950 74 5051 14 5066 59 5152 13 5168 58 5253 13 5269 58 5354 12 5371 57 5455 12 5472 57 5556 12 5573 57 5657 11 5675 56 5758 11 5777 55 5859 11 5879 54 5960 11 5981 53 6061 11 6083 52 6162 11 6185 51 6263 11 6288 49 6364 11 6390 49 6465 11 6493 47 6566 10 6596 45 6667 10 6699 43 6768 11 6802 42 6869 11 6905 40 6970 11 7008 38 7071 12 7111 36 7172 13 7213 36 7273 14 7316 34 7374 15 7419 32 7475 16 7521 31 7576 17 7624 29 7677 18 7726 28 7778 19 7829 26 7879 20 7931 25 7980 21 8033 24 8081 21 8135 23 8182 21 8237 22 8283 22 8339 21 8384 22 8441 20 8485 22 8543 19 8586 22 8645 18 8687 22 8746 18 8788 22 8848 17 8889 21 8949 17 8990 21 9051 16 9091 21 9152 16 9192 21 9252 16 9293 21 9353 16 9394 22 9454 16 9495 22 9554 17 9596 22 9655 17 9697 23 9755 18 9798 24 9856 18 9899 25 9956 19 10000 26 10057 19 10101 27 10157 20
971c96134a,
e927f91b12,1 54 102 55 203 56 304 57 405 57 506 58 607 58 708 58 809 58 910 58 1011 58 1112 58 1213 57 1314 55 1415 53 1516 52 1617 51 1718 51 1819 51 1920 51 2021 51 2122 52 2223 52 2324 52 2425 50 2526 46 2627 40 2728 36 2829 32 2930 28 3031 26 3132 25 3233 23 3334 20 3435 16 3536 14 3637 13 3738 10 3839 5 3940 2
22b0774178,
7812fc8116,
d514a30db3,
961b1310e9,5657 1 5758 2 5859 3 5960 3 6061 3 6162 4 6263 4 6364 4 6465 4 6566 4 6667 4 6768 3 6869 2 6970 2 7071 2 7172 3 7273 4 7374 6 7475 9 7576 11 7677 14 7778 17 7879 20 7980 24 8081 29 8182 33 8283 37 8384 41 8485 45 8586 49 8687 55 8788 62 8889 71 8990 79 9091 87 9192 92 9293 97 9394 808
eb4efc4c39,
38a15dee44,7273 11 7374 20 7475 27 7576 35 7670 49 7761 66 7847 2355
ffce5bbb9a,1 1616 1618 100 1721 98 1824 96 1927 94 2031 91 2134 89 2236 88 2339 86 2442 84 2545 82 2647 81 2750 79 2853 77 2957 74 3060 72 3164 69 3268 66 3371 64 3474 62 3577 60 3680 58 3783 56 3885 55 3988 53 4091 51 4194 49 4297 47 4401 44 4504 42 4607 40 4710 38 4813 36 4916 34 5019 32 5122 30 5226 27 5329 25 5432 23 5535 21 5639 18 5743 15 5846 13 5950 10 6052 9 6155 7 6258 5 6360 4 6463 2 6565 1
fa9ad1caeb,
fe801cdc47,7980 1 8081 2 8182 4 8283 5 8384 7 8485 8 8586 9 8687 10 8788 11 8889 12 8990 13 9091 14 9192 15 9293 16 9394 17 9495 18 9596 19 9697 20 9798 21 9899 21 10000 22 10101 23
3391f0befc,1 7 102 4 203 1
563191e71a,1 88 102 88 203 88 304 88 405 88 506 87 607 87 708 87 809 87 910 87 1011 87 1112 87 1213 88 1314 89 1415 90 1516 90 1617 90 1718 90 1819 90 1920 91 2021 91 2122 91 2223 92 2324 92 2425 93 2526 93 2627 93 2728 93 2829 93 2930 93 3031 93 3132 93 3233 92 3334 93 3435 93 3536 93 3637 94 3738 94 3839 95 3940 95 4041 95 4142 96 4243 96 4344 96 4445 97 4546 97 4647 97 4748 97 4849 96 4950 96 5051 95 5152 95 5253 95 5354 96 5455 97 5556 97 5657 96 5758 96 5859 94 5960 94 6061 93 6162 92 6263 91 6364 91 6465 91 6566 91 6667 90 6768 89 6869 88 6970 87 7071 86 7172 85 7273 84 7374 83 7475 82 7576 81 7677 79 7778 78 7879 77 7980 76 8081 75 8182 73 8283 70 8384 67 8485 62 8586 17 8607 35 8687 13 8713 19 8788 9 8817 2
72e05a5a33,1 2121 2123 100 2225 99 2326 99 2428 98 2530 97 2631 97 2733 96 2834 96 2936 95 3037 95 3139 94 3240 94 3342 93 3443 93 3545 92 3646 92 3748 91 3849 91 3950 91 4051 91 4153 90 4254 90 4355 90 4457 89 4558 89 4659 89 4760 89 4862 88 4963 88 5064 88 5165 88 5266 88 5367 88 5468 88 5569 88 5670 88 5771 88 5872 88 5973 88 6074 88 6175 88 6276 88 6377 88 6478 88 6579 88 6680 88 6782 87 6883 87 6985 86 7086 86 7187 86 7288 86 7390 85 7491 85 7592 85 7693 85 7794 85 7895 85 7996 85 8097 85 8199 84 8300 84 8401 84 8502 84 8603 84 8704 84 8805 84 8906 84 9007 84 9108 84 9208 85 9309 85 9410 85 9511 85 9612 85 9712 86 9813 86 9914 86 10015 86 10116 86
1b0d74b359,
967d30a3fd,1508 2 1605 3 1703 4 1802 4 1900 4 1999 4 2097 5 2196 4 2295 4 2395 3 2494 3 2593 3 2692 2 2791 2 2890 2 2988 3 3086 4 3185 4 3283 5 3382 5 3480 5 3578 6 3676 7 3774 7 3872 8 3971 8 4069 8 4168 8 4267 8 4366 7 4465 7 4564 7 4662 8 4761 7 4860 7 4958 8 5056 8 5154 9 5253 9 5354 6 5455 3 5556 1
021494f3aa,
a5d2da8488,
3228f203a3,1 29 102 28 203 28 304 27 405 25 506 23 607 22 708 20 809 19 910 18 1011 18 1112 17 1213 16 1314 15 1415 14 1516 14 1617 13 1718 13 1819 13 1920 12 2021 11 2122 9 2223 7 2324 5 2425 3 2526 1
a849a4e373,4140 2 4237 6 4334 10 4432 11 4529 13 4626 15 4723 17 4821 18 4918 20 5015 23 5112 25 5209 27 5306 30 5402 33 5503 32 5603 31 5694 39 5785 48 5883 50 5980 52 6079 53 6177 54 6277 54 6377 54 6476 54 6576 54 6676 54 6775 54 6875 54 6975 53 7075 53 7175 53 7275 52 7375 52 7475 52 7576 51 7677 50 7778 49 7879 48 7980 47 8081 46 8182 45 8283 45 8384 44 8485 43 8586 43 8687 43 8788 42 8889 42 8990 42 9091 42 9192 42 9293 42 9394 42 9495 42 9596 42 9697 42 9798 42 9899 42 10000 42 10101 43
0ebe3ee1ad,71 31 171 32 272 32 372 33 472 34 573 34 673 35 774 35 874 36 975 36 1075 37 1175 38 1276 38 1376 39 1476 40 1576 41 1676 42 1776 43 1876 44 1976 45 2076 46 2176 47 2276 48 2376 48 2475 50 2575 50 2675 51 2775 51 2875 52 2975 52 3076 52 3176 52 3276 53 3376 53 3477 53 3577 54 3677 54 3778 54 3878 55 3979 54 4079 55 4179 56 4280 55 4380 56 4481 55 4581 56 4682 56 4782 56 4883 56 4983 56 5084 55 5184 56 5284 56 5384 57 5484 57 5584 58 5684 58 5784 59 5884 59 5984 60 6083 61 6183 62 6283 62 6383 63 6483 63 6583 64 6683 64 6784 63 6884 64 6985 63 7086 62 7187 61 7288 60 7389 59 7490 58 7591 57 7692 55 7793 54 7894 53 7994 52 8095 51 8195 50 8295 50 8395 50 8495 49 8594 50 8694 50 8794 49 8893 50 8993 50 9093 50 9192 50 9293 49 9394 48 9495 47 9596 46 9697 45 9798 43 9899 42 10000 41 10101 40
56b5540fd7,2 10200
0951f85203,1 13 102 13 203 13 304 13 405 13 506 12 607 12 708 11 809 11 910 10 1011 10 1112 10 1213 11 1314 12 1415 13 1516 13 1617 13 1718 12 1819 12 1920 12 2021 12 2122 12 2223 11 2324 10 2425 9 2526 9 2627 9 2728 9 2829 10 2930 10 3031 10 3132 10 3233 8 3334 7 3435 6 3536 5 3637 5 3738 5 3839 6 3940 7 4041 8 4142 8 4243 7 4344 7 4445 7 4546 7 4647 6 4748 4 4849 1 5556 1 5657 3 5758 5 5859 7 5960 9 6061 10 6162 10 6263 10 6364 10 6465 10 6566 10 6667 11 6768 11 6869 11 6970 12 7071 12 7172 12 7273 12 7374 12 7475 12 7576 13 7677 13 7778 13 7879 14 7980 14 8081 15 8182 16 8283 16 8384 17 8485 17 8586 17 8687 18 8788 18 8889 18 8990 18 9091 18 9192 18 9293 18 9394 18 9495 18 9596 17 9697 16 9798 13 9899 10 10000 8 10101 7
8063c65b57,1230 2 1331 4 1433 4 1534 5 1636 5 1737 5 1839 5 1940 6 2041 7 2143 6 2244 7 2345 7 2447 7 2548 7 2649 8 2751 7 2852 8 2953 8 3055 8 3156 8 3258 8 3359 8 3460 9 3562 8 3663 9 3765 8 3866 9 3967 9 4069 9 4170 9 4272 9 4373 9 4475 9 4576 10 4678 9 4779 10 4880 11 4982 12 5084 12 5185 14 5287 14 5389 15 5491 16 5593 17 5695 19 5797 20 5899 21 6002 21 6104 22 6206 23 6308 24 6410 24 6513 24 6615 24 6717 24 6820 23 6922 23 7024 23 7127 22 7229 21 7332 20 7435 19 7537 19 7640 18 7743 17 7846 16 7949 16 8052 15 8154 15 8257 13 8360 12 8463 11 8566 10 8670 8 8773 6 8876 5 8979 4
cff87534c4,
d65973824b,1 17 102 16 203 16 304 15 405 15 506 14 607 14 708 13 809 12 910 11 1011 10 1112 9 1213 7 1314 6 1415 4 1516 3 1617 1
e34c1220b1,21 81 119 84 214 90 309 9893
9d354bc9e7,
7d52a376a7,7170 2 7269 4 7368 6 7467 8 7566 10 7665 12 7764 14 7864 15 7963 17 8063 18 8162 20 8262 21 8362 22 8462 23 8562 24 8662 25 8762 26 8862 27 8962 28 9061 30 9161 31 9260 33 9360 34 9459 36 9558 38 9658 39 9757 41 9856 43 9956 44 10055 44 10155 43
58a51c861e,
a78e36d77b,
29c033e8e4,
cab2f6614c,2728 1 2829 1 2930 2 3031 3 3132 4 3233 4 3334 4 3435 5 3536 7 3637 9 3738 11 3839 13 3940 15 4041 18 4142 19 4243 21 4344 23 4445 23 4546 24 4647 24 4748 20 4849 18 4950 17 5051 18 5152 19 5253 19 5354 19 5455 19 5556 20 5657 21 5758 21 5859 21 5960 23 6061 23 6162 25 6263 26 6364 26 6465 27 6566 27 6667 29 6768 31 6869 33 6970 36 7071 38 7172 39 7273 40 7374 40 7475 40 7576 40 7677 39 7778 37 7879 36 7980 35 8081 35 8182 33 8283 31 8384 31 8485 30 8586 30 8687 30 8788 31 8889 31 8990 33 9091 33 9192 34 9293 34 9394 35 9495 35 9596 37 9697 37 9798 37 9899 37 10000 36 10101 35
71a31f4356,1 79 102 79 203 80 304 81 405 82 506 83 607 84 708 85 809 86 910 87 1011 88 1112 89 1213 90 1314 91 1415 92 1516 92 1617 93 1718 94 1819 95 1920 96 2021 96 2122 97 2223 97 2324 98 2425 98 2526 99 2627 99 2728 100 2829 100 2930 100 3031 7171
35499d9dd6,
abd1e3e008,1 403 405 98 506 96 607 95 708 93 809 92 910 91 1011 90 1112 89 1213 88 1314 88 1415 87 1516 87 1617 86 1718 86 1819 86 1920 86 2021 85 2122 85 2223 85 2324 85 2425 85 2526 85 2627 85 2728 85 2829 85 2930 85 3031 85 3132 85 3233 85 3334 85 3435 85 3536 85 3637 85 3738 86 3839 86 3940 86 4041 86 4142 86 4243 86 4344 86 4445 86 4546 85 4647 84 4748 83 4849 82 4950 81 5051 79 5152 78 5253 76 5354 74 5455 72 5556 70 5657 69 5758 67 5859 65 5960 63 6061 61 6162 59 6263 57 6364 55 6465 53 6566 51 6667 50 6768 48 6869 47 6970 46 7071 44 7172 43 7273 43 7374 42 7475 41 7576 40 7677 39 7778 38 7879 38 7980 37 8081 36 8182 36 8283 35 8384 34 8485 34 8586 33 8687 33 8788 32 8889 32 8990 32 9091 31 9192 31 9293 31 9394 31 9495 31 9596 31 9697 31 9798 31 9899 30 10000 30 10101 30
b637a7621a,
17a6639049,
1167a2bec9,
af7e9d7648,97 5 197 6 297 7 397 8 497 9 597 10 696 12 796 13 895 15 994 17 1094 18 1193 20 1292 22 1391 24 1491 25 1590 27 1690 28 1790 29 1889 31 1990 31 2090 32 2191 32 2291 33 2393 32 2494 32 2595 32 2697 31 2798 31 2900 30 3001 30 3103 29 3204 29 3305 29 3406 29 3507 29 3608 29 3709 29 3809 30 3910 30 4010 31 4110 32 4210 33 4310 34 4410 35 4511 35 4610 37 4710 38 4810 39 4909 41 5009 42 5109 43 5208 45 5307 47 5407 48 5506 50 5606 49 5705 50 5805 49 5905 49 6004 50 6104 49 6204 49 6304 49 6404 48 6504 48 6604 48 6704 47 6804 47 6904 46 7004 45 7104 45 7204 44 7305 42 7405 42 7506 41 7607 39 7708 38 7809 36 7910 35 8011 33 8113 31 8214 29 8316 27 8417 26 8518 24 8619 23 8720 22 8821 21 8922 20 9022 21 9123 20 9224 20 9324 20 9425 20 9525 20 9626 19 9727 18 9827 18 9928 17 10028 17 10129 16
b3f6affa39,3 99 104 99 205 99 306 99 407 99 508 99 609 99 710 99 811 99 913 98 1015 97 1116 97 1218 96 1320 95 1422 94 1524 93 1626 92 1728 91 1830 90 1932 89 2034 88 2136 87 2237 87 2339 86 2440 86 2542 85 2643 85 2744 85 2846 84 2947 84 3048 84 3150 83 3251 83 3352 83 3454 82 3555 82 3656 82 3758 81 3859 81 3960 81 4061 81 4162 81 4263 81 4365 80 4466 80 4567 80 4669 79 4770 79 4871 79 4973 78 5074 78 5175 78 5276 78 5377 78 5478 78 5579 78 5680 78 5781 78 5882 78 5982 79 6083 79 6184 79 6284 80 6385 80 6486 80 6586 81 6687 81 6787 82 6888 82 6988 83 7089 83 7189 84 7290 84 7390 85 7491 85 7592 85 7693 85 7794 85 7895 85 7996 85 8097 85 8198 85 8299 85 8399 86 8500 86 8601 86 8701 87 8802 87 8902 88 9003 88 9103 89 9203 90 9304 90 9404 91 9504 92 9605 92 9706 92 9806 93 9907 93 10008 93 10108 94
f7380099f6,1 6060
be6cf5cf86,4041 22 4142 45 4243 69 4344 91 4445 5757
d25a2d736a,1 12 102 12 203 12 304 12 405 12 506 12 607 12 708 12 809 12 910 12 1011 12 1112 12 1213 12 1314 12 1415 12 1516 12 1617 12 1718 12 1819 12 1920 13 2021 13 2122 13 2223 14 2324 15 2425 15 2526 16 2627 17 2728 18 2829 19 2930 20 3031 22 3132 23 3233 25 3334 27 3435 29 3536 32 3637 34 3738 37 3839 40 3940 43 4041 45 4142 48 4243 51 4344 54 4445 57 4546 61 4647 65 4748 69 4849 73 4950 78 5051 82 5152 86 5253 89 5354 92 5455 95 5556 97 5657 99 5758 4444
bdb45f92c7,5454 1 5555 1 5655 2 5755 3 5855 4 5956 4 6056 5 6157 5 6257 6 6358 6 6459 6 6559 7 6660 7 6761 7 6862 7 6963 7 7063 8 7164 8 7265 8 7367 7 7468 7 7569 7 7670 7 7771 7 7873 6 7974 6 8075 6 8176 6 8278 5 8379 5 8480 5 8581 5 8682 5 8783 5 8884 5 8985 5 9086 5 9187 5 9287 6 9388 6 9489 6 9590 6 9691 6 9791 7 9892 7 9993 7 10094 7 10194 8
70cef9fcb6,
2226df3ca1,1 30 102 30 203 30 304 30 405 30 506 30 607 30 708 30 809 31 910 31 1011 31 1112 31 1213 31 1314 31 1415 31 1516 31 1617 31 1718 31 1819 31 1920 31 2021 31 2122 31 2223 31 2324 31 2425 31 2526 31 2627 31 2728 30 2829 30 2930 30 3031 30 3132 30 3233 30 3334 30 3435 30 3536 30 3637 30 3738 30 3839 31 3940 31 4041 31 4142 31 4243 32 4344 32 4445 33 4546 33 4647 34 4748 34 4849 34 4950 34 5051 34 5152 35 5253 35 5354 35 5455 35 5556 35 5657 35 5758 35 5859 35 5960 35 6061 36 6162 36 6263 36 6364 37 6465 37 6566 37 6667 37 6768 37 6869 37 6970 37 7071 37 7172 37 7273 37 7374 36 7475 36 7576 36 7677 35 7778 35 7879 35 7980 34 8081 34 8182 34 8283 33 8384 33 8485 33 8586 33 8687 33 8788 33 8889 34 8990 34 9091 35 9192 36 9293 36 9394 37 9495 38 9596 39 9697 40 9798 40 9899 41 10000 41 10101 41
5936740d48,
1790f3520c,1314 7 1415 21 1516 34 1617 46 1718 59 1819 72 1920 85 2021 99 2122 8080
2ebe2eba03,2285 10 2376 24 2472 33 2570 40 2669 46 2770 49 2861 61 2961 62 3062 61 3162 61 3263 59 3363 59 3464 58 3564 58 3664 58 3765 58 3866 58 3967 58 4068 57 4169 57 4269 58 4370 58 4471 58 4572 58 4673 58 4775 57 4876 57 4977 57 5078 56 5178 57 5279 57 5379 57 5478 58 5579 57 5679 57 5778 58 5879 58 5981 56 6082 55 6183 54 6284 52 6384 51 6482 52 6582 50 6683 48 6784 46 6884 46 6985 44 7086 43 7187 41 7288 40 7388 39 7489 38 7590 38 7691 38 7792 38 7894 38 7993 40 8093 42 8194 43 8293 47 8394 50 8494 53 8589 61 8689 64 8787 1 8789 67 8887 2 8890 69 8988 2 8991 70 9089 2 9093 71 9190 2 9194 72 9291 2 9294 74 9393 1 9395 76 9494 80 9595 82 9695 84 9794 88 9894 90 9994 91 10094 92 10195 7
d6b87a521f,
c92c37ecd7,1 28 102 27 203 26 304 25 405 24 506 23 607 22 708 20 809 19 910 18 1011 17 1112 15 1213 14 1314 12 1415 10 1516 8 1617 7 1718 4 1819 2
5326fad561,
b014624db2,1 1919 1921 100 2024 98 2128 95 2232 92 2336 89 2440 86 2544 83 2647 81 2751 78 2854 76 2957 74 3060 72 3162 71 3264 70 3366 69 3468 68 3570 67 3672 66 3775 64 3878 62 3981 60 4085 57 4189 54 4293 51 4397 48 4500 46 4604 43 4707 41 4811 38 4914 36 5017 34 5120 32 5223 30 5325 29 5428 27 5530 26 5633 24 5735 23 5837 22 5939 21 6041 20 6143 19 6245 18 6347 17 6449 16 6551 15 6653 14 6755 13 6857 12 6959 11 7061 10 7164 8 7266 7 7368 6 7470 5 7572 4 7674 3 7776 2 7878 1 7979 1
94b3a9ed9c,5798 17 5896 39 5994 53 6091 60 6190 65 6289 72 6390 75 6491 75 6593 74 6694 74 6795 74 6894 76 6994 77 7093 79 7191 82 7290 84 7389 86 7491 85 7594 83 7700 78 7806 73 7917 63 8016 65 8111 71 8208 75 8306 78 8408 77 8510 76 8611 76 8710 78 8806 83 8901 89 8998 93 9096 96 9195 98 9296 96 9399 92 9505 83 9615 70 9727 55 9841 38 9954 23 10065 9
f64190c47e,1 72 102 71 203 71 304 70 405 69 506 68 607 67 708 67 809 66 910 65 1011 65 1112 64 1213 63 1314 63 1415 62 1516 62 1617 62 1718 61 1819 61 1920 60 2021 60 2122 60 2223 59 2324 59 2425 59 2526 59 2627 59 2728 59 2829 58 2930 58 3031 58 3132 58 3233 57 3334 57 3435 56 3536 55 3637 55 3738 54 3839 53 3940 52 4041 51 4142 50 4243 50 4344 49 4445 48 4546 47 4647 46 4748 45 4849 44 4950 42 5051 41 5152 39 5253 37 5354 35 5455 34 5556 32 5657 30 5758 29 5859 27 5960 26 6061 25 6162 24 6263 24 6364 24 6465 24 6566 23 6667 23 6768 23 6869 23 6970 24 7071 24 7172 25 7273 25 7374 25 7475 26 7576 33 7677 34 7778 36 7879 34 7980 33 8081 32 8182 31 8283 31 8384 30 8485 30 8586 30 8687 29 8788 29 8889 28 8990 28 9091 28 9192 28 9293 28 9394 28 9495 28 9596 27 9697 28 9798 28 9899 28 10000 28 10101 28
438b4cc6e3,9191 1 9292 1 9393 1 9493 2 9594 2 9694 3 9795 3 9895 4 9996 4 10096 5 10197 5
7dfdf6eeb8,
bf72590547,3130 2 3230 3 3329 5 3428 7 3527 9 3626 11 3725 13 3824 15 3923 17 4022 19 4121 21 4220 23 4319 25 4418 27 4517 29 4616 31 4715 33 4813 36 4912 38 5010 41 5109 43 5208 45 5307 47 5408 47 5509 47 5611 46 5714 44 5817 42 5921 39 6026 35 6130 32 6235 28 6339 25 6443 22 6547 19 6651 16 6755 13 6859 10 6962 8 7066 5 7170 2
90194208b9,
6e3634da35,
c156fd6d44,
7268aedee7,
31250cef62,1 5 102 6 203 6 304 6 405 6 506 7 607 7 708 8 809 8 910 8 1011 9 1112 9 1213 9 1314 10 1415 10 1517 10 1619 10 1721 9 1823 9 1925 9 2027 8 2130 7 2232 6 2335 4 2438 2 5896 2 5997 3 6098 4 6200 4 6301 5 6403 4 6504 5 6606 4 6707 5 6809 4 6911 4 7012 4 7113 4 7215 4 7316 4 7418 4 7519 4 7620 4 7721 5 7823 4 7924 4 8026 3 8128 2 8229 2 8331 1 9748 1 9849 2 9950 2 10051 3 10152 4
063cf2a23a,
8b01d00cb0,
a70b2204f0,2526 2 2627 8 2728 13 2829 18 2930 22 3031 26 3132 30 3233 33 3334 35 3435 38 3536 40 3637 43 3738 46 3839 49 3940 53 4041 56 4142 60 4243 65 4344 69 4445 75 4546 83 4647 93 4748 5454
e2a70ffdf6,1 8989 9013 78 9144 48 9275 18
c256f6e713,89 13 187 16 286 18 384 21 483 23 583 24 683 25 784 25 884 26 984 27 1083 29 1182 31 1281 33 1380 34 1479 35 1579 35 1678 36 1777 37 1876 38 1975 39 2073 41 2173 41 2273 41 2373 40 2472 41 2572 41 2671 41 2770 42 2870 42 2971 41 3071 41 3172 41 3273 40 3374 39 3474 39 3575 38 3676 37 3777 36 3878 36 3979 34 4080 33 4181 31 4282 30 4383 28 4484 27 4585 26 4686 25 4785 27 4886 27 4987 26 5087 27 5187 27 5287 26 5387 26 5487 25 5587 24 5687 23 5788 22 5889 21 5990 20 6091 19 6192 18 6293 17 6393 17 6494 16 6594 16 6694 17 6795 18 6895 19 6995 19 7094 21 7193 23 7293 23 7392 25 7491 26 7590 27 7689 28 7787 30 7886 31 7985 31 8085 31 8185 30 8285 30 8385 30 8485 30 8586 28 8687 28 8788 27 8889 25 8990 24 9091 23 9192 21 9293 21 9394 20 9495 21 9596 21 9697 21 9798 21 9899 21 10000 21 10101 21
e1cb177740,1930 4 2031 7 2132 10 2233 12 2335 12 2436 12 2538 10 2640 7 2743 3 8640 7 8743 6 8846 6 8949 5 9052 3
7716aa7b58,
f8b721f632,6667 3 6768 5 6869 7 6970 9 7071 11 7172 12 7273 14 7374 15 7475 17 7576 18 7677 19 7778 21 7879 22 7980 23 8081 24 8182 25 8283 26 8384 27 8485 28 8586 30 8687 31 8788 32 8889 33 8990 34 9091 34 9192 35 9293 36 9394 37 9495 38 9596 39 9697 40 9798 41 9899 41 10000 42 10101 43
90704ffe69,4546 13 4647 31 4748 47 4849 62 4950 76 5051 91 5152 5050
ed60e1c64a,
3f2865df45,1 5252 5269 85 5406 49 5531 25 5644 13
d84e52cb6e,
fa9b3f2aa9,1 2 102 2 203 2 304 2 405 2 506 2 607 2 708 2 809 2 910 3 1011 3 1112 3 1213 3 1314 3 1415 3 1516 3 1617 3 1718 3 1819 3 1920 3 2021 3 2122 3 2223 3 2324 3 2425 3 2526 3 2627 3 2728 3 2829 3 2930 3 3031 3 3132 3 3233 2 3334 2 3435 2 3536 2 3637 2 3738 2 3839 2 3940 2 4041 2 4142 2 4243 2 4344 2 4445 2 4546 2 4647 2 4748 2 4849 3 4950 3 5051 3 5152 3 5253 3 5354 4 5455 4 5556 4 5657 5 5758 5 5859 6 5960 6 6061 6 6162 7 6263 7 6364 8 6465 9 6566 9 6667 10 6768 10 6869 11 6970 12 7071 13 7172 14 7273 14 7374 15 7475 16 7576 17 7677 18 7778 19 7879 20 7980 20 8081 21 8182 22 8283 23 8384 24 8485 25 8586 26 8687 27 8788 28 8889 29 8990 29 9091 30 9192 31 9293 32 9394 33 9495 34 9596 35 9697 36 9798 37 9899 38 10000 39 10101 40
3687839ecc,1 14 102 17 203 19 304 22 405 25 506 27 607 30 708 33 809 35 910 38 1011 41 1112 43 1213 46 1314 49 1415 51 1516 54 1617 57 1718 59 1819 62 1920 65 2021 67 2122 70 2223 73 2324 76 2425 78 2526 81 2627 83 2728 86 2829 88 2930 91 3031 93 3132 96 3233 98 3334 4242 7577 100 7680 98 7784 95 7887 93 7990 91 8093 89 8195 88 8298 86 8401 84 8503 83 8606 81 8708 80 8811 78 8914 76 9016 75 9119 73 9221 72 9324 70 9427 68 9529 67 9632 65 9734 64 9837 62 9939 61 10041 60 10144 58
66cfa202e5,620 12 718 24 819 27 920 29 1022 32 1125 35 1232 33 1342 29 1451 25 1554 27 1657 29 1760 33 1861 41 1962 49 2063 57 2163 60 2264 60 2365 60 2466 60 2560 67 2660 68 2761 68 2863 67 2964 67 3065 67 3163 70 3261 73 3360 75 3461 75 3562 75 3664 74 3765 74 3866 74 3967 74 4063 79 4160 83 4260 84 4360 85 4460 86 4556 5040 9597 100 9700 98 9805 94 9909 91 10011 90 10122 80
9e426ec524,32 70 139 64 243 61 344 61 445 61 546 61 647 61 751 58 852 58 956 55 1060 52 1167 46 1268 46 1372 43 1473 43 1574 43 1675 43 1779 40 1880 40 1984 37 2088 34 2192 31 2293 31 2397 28 2504 22 2608 19 2712 16 2816 13 2920 10 3024 7 3125 7 3229 4 3333 1
